Geneid,<2C (LG1),G1,S,G2M,>4C (GG2M),desc,class,selected
Tb927.10.11220,1161.8798955613577,900.7832898172323,485.6396866840731,427.5456919060052,131.8537859007833,procyclic form surface phosphoprotein,<2C (LG1),0
Tb927.10.11230,1.7969451931716085,1477.088948787062,970.3504043126683,851.7520215633423,474.3935309973046,Ras-induced vulval development antagonist  putative,G1,0
Tb927.10.11240,420.78488372093034,113.37209302325584,42.87790697674419,28.34302325581396,69.04069767441861,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.11260,0.0,281.39904610492846,57.23370429252782,112.87758346581877,0.0,SSU ribosomal protein  mitochondrial  putative,G1,0
Tb927.10.11270,609.2783505154639,439.1752577319588,337.1134020618556,309.27835051546384,151.54639175257734,RNA-binding protein  putative,<2C (LG1),0
Tb927.10.11280,666.1526599845798,1077.1010023130302,729.3754818812645,664.6106399383192,488.0493446414804,hypothetical protein,G1,0
Tb927.10.11290,0.0,93.04084720121028,61.270801815431156,44.629349470499236,0.75642965204236,hypothetical protein  conserved,G1,0
Tb927.10.11300,0.0,33.823529411764696,23.529411764705877,35.29411764705882,155.88235294117646,paraflagellar rod component  putative,>4C (GG2M),0
Tb927.10.11330,2027.090694935218,731.4487632508833,426.38398115429914,489.9882214369847,214.3698468786808,EF-hand domain pair  putative,<2C (LG1),0
Tb927.10.11340,489.5701070197714,433.7021585343733,329.947397061491,239.79684382368947,277.88862688191546,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.11350,0.0,824.390243902439,564.2276422764228,367.479674796748,398.37398373983734,LSU ribosomal protein  mitochondrial  putative,G1,0
Tb927.10.11360,152.9982363315697,216.04938271604942,130.07054673721342,163.13932980599648,416.2257495590829,protein phosphatase 2A regulatory subunit  putative,>4C (GG2M),0
Tb927.10.11370,75.75757575757575,137.87878787878788,42.42424242424242,75.75757575757575,101.51515151515152,hypothetical protein  conserved,G1,0
Tb927.10.11380,0.0,455.64229950319367,425.1242015613911,474.804826117814,156.84882895670685,hypothetical protein  conserved,G2M,0
Tb927.10.10740,56.36257989540965,543.8698431144683,176.06042998256825,176.06042998256825,58.686809994189424,hypothetical protein  conserved,G1,0
Tb927.10.10730,1045.2448934768286,848.0122995826927,642.2139248846914,486.9316933889743,400.3953437294092,RNA Interference Factor 5,<2C (LG1),0
Tb927.10.10720,1108.026554013277,1449.6077248038625,1246.2281231140614,1042.2450211225105,555.8237779118889,Tetraspanin family  putative,G1,0
Tb927.10.10710,1508.5470085470083,1417.3789173789175,1091.880341880342,1088.3190883190885,1154.5584045584046,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10070,374.7169811320755,235.84905660377356,202.26415094339626,141.88679245283018,190.18867924528303,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10080,2401.315789473684,1035.0877192982457,690.7894736842105,565.7894736842105,980.2631578947368,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10090,1006.2483020918228,927.7370279815268,682.423254550394,464.81934256995385,462.91768541157296,Component of motile flagella 14,<2C (LG1),0
Tb927.10.10100,186.42384105960264,604.3046357615895,494.3708609271523,458.6092715231788,614.2384105960265,hypothetical protein  conserved,>4C (GG2M),0
Tb927.10.10110,33.391915641476274,219.68365553602814,108.96309314586996,114.23550087873464,202.10896309314592,PIG-P  putative,G1,0
Tb927.10.10120,59.44239873750657,536.0336664913203,405.5760126249343,358.75854813256177,196.21251972645973,hypothetical protein  conserved,G1,0
Tb927.10.10130,817.4296745725318,518.4776613348041,429.6745725317154,293.9878654164369,260.8935466078323,RNA editing mediator complex protein 1,<2C (LG1),0
Tb927.10.10140,1236.7000771010025,483.4232845026986,356.20663068619893,401.6962220508866,575.9444872783347,paraflagellar rod component  putative,<2C (LG1),0
Tb927.10.10050,42.1980495123781,382.03300825206304,206.30157539384845,198.04951237809453,129.21980495123782,hypothetical protein  conserved,G1,0
Tb927.10.10150,636.8179925031238,1001.6659725114536,591.0037484381509,606.8304872969596,943.7734277384424,hypothetical protein  conserved,G1,0
Tb927.10.10170,735.8219669777458,1525.4845656855707,1106.2455132806892,1014.3575017946877,1079.6841349605168,pre-mRNA splicing factor 46  putative,G1,0
Tb927.10.10180,1168.819188191882,204.7970479704797,222.32472324723247,190.0369003690037,205.71955719557198,Miro-like protein  putative,<2C (LG1),0
Tb927.10.10190,430.4047384007897,827.9039157617636,775.5840737084567,612.3724909509708,622.5732148733135,Leucine-rich repeat domain containing protein,G1,0
Tb927.10.10200,2107.507507507508,1013.2132132132132,718.9189189189187,623.4234234234234,645.6456456456458,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10210,1418.0364282541093,994.2247889826745,846.7347845402043,860.9506885828522,731.6748111950245,procyclin-associated gene 4 (PAG4) protein,<2C (LG1),0
Tb927.10.10220,1112.019623875715,696.6475878986099,636.1406377759607,623.8757154538021,838.1030253475061,procyclin-associated gene 2 (PAG2) protein,<2C (LG1),0
Tb927.10.10230,0.0,417.5627240143369,298.3870967741936,291.2186379928316,359.31899641577064,procyclin-associated gene 5 (PAG5) protein,G1,0
Tb927.10.10240,438.334007278609,1027.0926000808736,699.5551961180753,585.9280226445612,702.7901334411646,procyclin-associated gene 1 (PAG1) protein,G1,0
Tb927.10.10160,1039.3634840871023,1353.4338358458965,1041.0385259631494,1069.5142378559462,772.1943048576213,Kinetoplast polyadenylation factor 4,G1,0
Tb927.10.10040,242.57425742574256,623.7623762376237,693.0693069306931,527.7227722772277,517.8217821782179,hypothetical protein,S,0
Tb927.10.10030,1558.8235294117649,674.0196078431374,654.4117647058823,580.8823529411766,899.5098039215687,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10020,201.5355086372361,247.60076775431858,259.50095969289833,162.3800383877159,170.44145873320537,Rab5 GDP/GTP exchange factor (Rabex-5)  putative,S,0
Tb927.10.9830,1269.9926632428467,603.8151137197359,603.8151137197359,595.01100513573,368.3052090975789,Mitochondrial ATP synthase subunit  putative,<2C (LG1),0
Tb927.10.9840,1323.770491803279,588.5245901639345,427.86885245901635,460.65573770491807,407.3770491803279,chaperone protein DnaJ  putative,<2C (LG1),0
Tb927.10.9850,71.30919220055709,566.016713091922,608.9136490250696,440.11142061281333,435.0974930362117,amino acid transporter  putative,S,0
Tb927.10.9860,1.146131805157593,186.81948424068767,140.97421203438395,129.512893982808,46.41833810888252,Mitochondrial N(5)-glutamine methyltransferase MTQ1  putative,G1,0
Tb927.10.9870,1.207729468599034,832.1256038647342,484.29951690821264,514.4927536231884,1013.2850241545897,Component of motile flagella 12,>4C (GG2M),0
Tb927.10.9880,0.0,2.8571428571428568,1.4285714285714286,4.285714285714286,1.4285714285714286,60S ribosomal protein L18  putative,G2M,0
Tb927.10.9890,413.8118542686242,452.69168026101136,451.3322457857531,297.17237629146274,189.505165851006,hypothetical protein  conserved,G1,0
Tb927.10.9900,159.6452328159645,424.05764966740577,421.840354767184,377.4944567627495,277.7161862527716,ABC1 protein  putative,G1,0
Tb927.10.9910,743.2352941176471,315.29411764705884,373.2352941176471,285.0,264.11764705882354,PSP1 C-terminal conserved region  putative,<2C (LG1),0
Tb927.10.9920,56.115107913669064,586.0911270983214,481.5347721822542,328.0575539568345,257.074340527578,hypothetical protein  conserved,G1,0
Tb927.10.9930,1161.6854483096522,819.2062714355707,654.0911317981382,515.4336109750122,423.3219010289074,PHD-zinc-finger like domain containing protein  putative,<2C (LG1),0
Tb927.10.9940,976.3560500695413,464.5340751043116,258.69262865090406,342.1418636995828,631.432545201669,Predicted membrane protein  putative,<2C (LG1),0
Tb927.10.9950,71.83908045977013,1077.586206896552,609.1954022988506,687.5,439.6551724137931,hypothetical protein  conserved,G1,0
Tb927.10.9960,480.0,621.6393442622951,655.7377049180327,446.5573770491803,645.9016393442622,hypothetical protein  conserved,S,0
Tb927.10.9970,371.9477569562749,1226.5758091993187,955.4230550823396,785.6331629755821,729.1311754684839,hypothetical protein  conserved,G1,0
Tb927.10.9980,0.9082652134423252,333.3333333333333,464.1235240690282,252.4977293369664,227.06630336058132,hypothetical protein  conserved,S,0
Tb927.10.9990,1086.312118570183,1422.8421970357456,1036.617262423714,1186.573670444638,1437.6634699215344,non-canonical purine NTP pyrophosphatase  RdgB/HAM1 family  putative,>4C (GG2M),0
Tb927.10.10000,0.8399832003359934,244.01511969760608,177.65644687106257,116.75766484670307,137.33725325493492,hypothetical protein  conserved,G1,0
Tb927.10.10010,1267.2872340425529,759.3085106382979,901.5957446808513,484.0425531914893,312.5,mRNA turnover protein 4 homolog  putative,<2C (LG1),0
Tb927.10.10250,665.742024965326,1327.3231622746187,1090.1525658807213,776.6990291262136,786.4077669902913,EP2 procyclin,G1,0
Tb927.10.9800,189.22651933701655,321.82320441988946,361.878453038674,305.2486187845304,196.1325966850829,60S ribosomal protein L22,S,0
Tb927.10.10260,2601.593625498008,3475.4316069057104,2697.211155378486,2565.737051792829,2144.754316069057,EP1 procyclin,G1,0
Tb927.10.10280,394.2699434879748,720.594033381522,671.3102904455251,429.49139177290044,541.8583256669733,microtubule-associated protein  putative,G1,0
Tb927.10.10520,35.3081986834231,91.56193895870736,113.10592459605029,99.94015559545186,35.906642728904856,histone H2B  putative,S,0
Tb927.10.10530,77.32634338138925,129.75098296199212,148.09960681520315,108.78112712975097,45.87155963302752,histone H2B  putative,S,0
Tb927.10.10540,20.304568527918786,20.304568527918786,35.53299492385786,45.68527918781726,10.152284263959393,histone H2B  putative,G2M,0
Tb927.10.10550,90.65550906555092,104.60251046025104,86.47140864714086,112.97071129707113,46.02510460251046,histone H2B  putative,G2M,0
Tb927.10.10560,20.304568527918786,27.918781725888323,48.223350253807105,53.2994923857868,17.76649746192893,histone H2B  putative,G2M,0
Tb927.10.10570,86.47140864714086,97.62900976290098,104.60251046025104,100.41841004184099,27.894002789400282,histone H2B  putative,S,0
Tb927.10.10580,49.803407601572744,163.826998689384,142.85714285714286,149.41022280471822,48.49279161205768,histone H2B  putative,G1,0
Tb927.10.10590,55.98958333333334,65.10416666666667,67.70833333333333,67.70833333333333,33.854166666666664,histone H2B  putative,S,0
Tb927.10.10510,44.92307692307693,62.769230769230774,70.76923076923076,51.69230769230769,30.76923076923077,histone H2B  putative,S,0
Tb927.10.10600,99.250936329588,245.31835205992508,303.37078651685385,254.68164794007492,541.1985018726591,ARP2/3 complex 16kDa subunit  putative,>4C (GG2M),0
Tb927.10.10620,1992.8057553956835,1442.9599177800617,1135.6628982528266,737.9239465570403,1180.8838643371018,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10630,146.82539682539684,623.015873015873,548.6111111111112,689.4841269841271,206.34920634920638,hypothetical protein  conserved,G2M,0
Tb927.10.10640,1194.1747572815534,560.6796116504854,269.41747572815535,230.58252427184468,305.82524271844665,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10650,1357.2267920094007,1135.1351351351352,934.7826086956524,817.2737955346652,894.8296122209166,cytosolic Fe-S cluster assembly factor NAR1  putative,<2C (LG1),0
Tb927.10.10670,218.6901570279586,473.7648410570663,309.076981999234,214.86020681731137,116.04749138261202,kinetoplastid-specific dual specificity phosphatase  putative,G1,0
Tb927.10.10680,405.8213449314152,188.69187019069923,152.89394446303112,133.82402141184343,165.9417865506859,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10690,0.0,120.77702702702706,77.70270270270271,117.39864864864866,66.72297297297297,CEP19-like protein  putative,G1,0
Tb927.10.10700,327.45825602968466,371.98515769944333,232.83858998144714,165.12059369202225,257.88497217068647,splicing factor Prp31,G1,0
Tb927.10.10610,0.0,370.24683122081393,322.21480987324884,322.8819212808539,273.5156771180787,protein tyrosine phosphatase  putative,G1,0
Tb927.10.10500,36.697247706422026,100.91743119266054,111.40235910878113,129.75098296199212,66.84141546526868,histone H2B  putative,G2M,0
Tb927.10.10490,57.29166666666666,76.82291666666667,63.80208333333333,88.54166666666669,50.78125,histone H2B  putative,G2M,0
Tb927.10.10480,32.07810320781032,54.39330543933055,65.55090655509066,58.577405857740594,36.26220362622036,histone H2B  putative,S,0
Tb927.10.10290,308.31973898858075,1216.9657422512234,972.2675367047307,732.4632952691679,959.2169657422513,hypothetical protein  conserved,G1,0
Tb927.10.10300,873.3604703753958,741.745816372682,487.5621890547264,579.3758480325645,524.1971958389869,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10310,1863.6626227614092,997.689196995956,886.1929520508376,682.264586943963,461.58290005777013,hypothetical protein  conserved,<2C (LG1),0
Tb927.10.10320,0.0,732.7188940092166,488.4792626728111,631.3364055299538,357.1428571428572,dynein light chain Tctex-type  putative,G1,0
Tb927.10.10330,657.2064552031162,426.8224819143017,456.31608235948806,474.68002225932116,716.7501391207568,Anaphase-promoting complex subunit CDC27,>4C (GG2M),0
Tb927.10.10340,59.68882602545968,134.08769448373408,171.994342291372,119.09476661951908,155.30410183875532,structural maintenance of chromosome 2  putative,S,0
Tb927.10.10350,470.9008769598725,460.27106032420943,303.21551953228806,205.15546106829655,313.0480999202764,STE/STE11 serine/threonine-protein kinase  putative,<2C (LG1),0
Tb927.10.10360,232.54898099832627,275.08122477109384,280.69311804666734,179.58058481835187,170.8181549670178,Microtubule-associated repetitive protein,S,0
Tb927.10.10370,186.17021276595744,1019.9468085106384,821.8085106382979,635.6382978723404,884.3085106382979,hypothetical protein  conserved,G1,0
Tb927.10.10380,545.0819672131148,756.4402810304449,667.4473067915692,422.13114754098365,741.2177985948477,ATP-dependent DEAD/H RNA helicase  putative,G1,0
Tb927.10.10390,587.4213836477987,505.0314465408805,611.9496855345911,337.73584905660374,542.7672955974842,trypanothione reductase,S,0
Tb927.10.10400,237.02422145328723,364.1868512110727,277.681660899654,442.90657439446363,358.1314878892734,Mitochondrial ribosomal protein S11,G2M,0
Tb927.10.10410,38.7669313404951,253.15273236805234,190.5651564689397,56.04857543204111,32.22793087342363,DNA replication licensing factor MCM8  putative,G1,0
Tb927.10.10420,0.0,602.9654036243822,378.9126853377266,372.32289950576615,505.7660626029654,monothiol glutaredoxin  putative,G1,0
Tb927.10.10430,1.8450184501845015,365.3136531365314,276.75276752767525,236.16236162361625,169.74169741697418,hypothetical protein  conserved,G1,0
Tb927.10.10440,229.1407222914072,301.99252801992526,234.1220423412204,199.252801992528,122.66500622665005,mitochondrial carrier protein,G1,0
Tb927.10.10445,147.13216957605982,42.39401496259352,54.86284289276808,69.82543640897755,34.912718204488776,Core histone H2A/H2B/H3/H4  putative,<2C (LG1),0
Tb927.10.10460,80.05617977528091,183.98876404494385,221.91011235955054,167.13483146067418,50.56179775280899,histone H2B  putative,S,0
Tb927.10.10470,30.683403068340308,76.70850767085076,44.630404463040456,139.4700139470014,100.41841004184099,histone H2B  putative,G2M,0
Tb927.10.10270,247.85836664762996,327.5271273557967,280.6967447173044,206.73900628212448,240.434037692747,hypothetical protein,G1,0
Tb927.10.830,2608.290155440415,1130.0518134715026,750.7772020725389,902.0725388601036,890.1554404145078,adenylate kinase  putative,<2C (LG1),0
Tb927.10.1620,683.4302325581397,604.9418604651163,522.0930232558139,402.61627906976753,754.0697674418603,phosphoserine/threonine/tyrosine-binding protein  putative,>4C (GG2M),0
Tb927.10.810,210.636079249218,112.26972540841156,132.08202989224887,79.59680222453945,11.470281543274245,Pentatricopeptide repeat protein (PPR)  putative,<2C (LG1),0
Tb927.9.8450,357.7319587628867,494.8453608247423,408.24742268041234,372.16494845360825,177.31958762886597,UMP/CMP kinase,G1,0
Tb927.9.8490,1071.3296398891966,607.3407202216067,470.9141274238227,298.4764542936288,132.9639889196676,hypothetical protein  conserved,<2C (LG1),0
Tb927.9.8500,1978.2608695652173,1549.4752623688157,1245.8770614692653,1050.2248875562218,547.2263868065967,hypothetical protein,<2C (LG1),0
Tb927.9.8510,3291.1597729115974,1168.2887266828873,874.6958637469586,820.3568532035684,923.3576642335763,hypothetical protein  conserved,<2C (LG1),0
Tb927.9.8520,16.755521706016758,1082.2543792840822,770.7539984767708,696.8773800456969,570.4493526275703,hypothetical protein  conserved,G1,0
Tb927.9.8540,770.6732247156469,1109.7448509068554,854.9031663080232,664.9246849062404,657.2394712573009,Voltage-gated Chloride channel Like 1,G1,0
Tb927.9.8550,0.0,1174.2857142857147,1071.4285714285716,718.5714285714287,1307.142857142857,Domain of unknown function (DUF947)  putative,>4C (GG2M),0
